"UPC","Description","Cat","Parent Brand","Brand","HHID","Store","date","qty","price","Online"
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",350345,7,"21-07-25",1,3.99,0
3000006322,"QKR LIFE CER CINN 13 OZ","RTE Cereal","Quaker","LIFE",11653,7,"21-03-13",1,2.99,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",308768,11,"20-11-23",1,3.59,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",348463,18,"19-08-18",1,3.99,0
88491201425,"POST HBO W/ ALMND 14.5OZ","RTE Cereal","Post","Honey Bunches of Oats",212750,2,"21-10-17",1,3.99,0
3800018171,"KELL FRUIT LOOPS FAMILY","RTE Cereal","Kelloggs","Froot Loops",165498,13,"20-02-14",1,5.59,0
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",171969,23,"19-11-18",1,4.39,0
3800019859,"KLG COCOA KRISPIES15.5Z","RTE Cereal","Kelloggs","RICE KRISPIES/COCOA KRISPIES",86986,9,"21-03-13",1,4.49,0
81989801200,"BTN GRAN CLASSIC 12.5Z","RTE Cereal","All Other","Back to Nature",427736,1,"21-03-14",1,4.69,0
1600014155,"HONEY NUT CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",197142,20,"20-12-30",1,1.39,0
1600010371,"GMI CHEX RICE CEREAL CINNAMON MID SIZE","RTE Cereal","Big G","Chex",214312,11,"21-09-08",1,3.99,0
3800020003,"KLG RICE KRISPIES 18Z","RTE Cereal","Kelloggs","RICE KRISPIES/COCOA KRISPIES",189956,11,"20-02-10",1,4.39,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",198446,15,"21-03-13",1,3.79,0
1862770327,"KASHI GO LEAN CRNCH CEREAL","RTE Cereal","Kashi","Kashi",80071,21,"19-09-14",1,3.99,0
3000057209,"CAPN CRNCH MEGA BERRIES SNK POUCH","RTE Cereal","Quaker","Cap'n Crunch",443626,8,"21-06-08",1,5.49,0
88491200237,"PST GRT GRN CRNBR ALMND C","RTE Cereal","Post","GREAT GRAINS",387815,16,"20-03-05",1,3.99,0
3800019621,"KELLOGG'S® SPECIAL K® PROTEIN HONEY ALMOND ANCIENT GRAINS CEREAL","RTE Cereal","Kelloggs","SPECIAL K",275175,17,"19-02-08",1,3.99,0
1600027515,"GM MULTI-GRAIN CHEERIOS","RTE Cereal","Big G","CHEERIOS",8152,12,"20-04-25",1,3.79,0
1600048769,"GEN MILLSCHEERIOS-MULTIGRN","RTE Cereal","Big G","CHEERIOS",393477,23,"21-04-06",1,4.49,0
1600012253,"GM CINN TST CRNCH 19.3Z","RTE Cereal","Big G","TOAST CRUNCH",339376,8,"20-01-23",1,4.69,0
1600015545,"GM STAR WARS CRL 10.2Z","RTE Cereal","Big G","GM Character Cereal",196110,14,"20-01-04",1,2.89,0
3800023495,"KLG FRTLOOPS TROP 10.1Z","RTE Cereal","Kelloggs","Froot Loops",255110,25,"21-05-20",1,3.99,0
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",404790,16,"21-11-07",1,3.99,0
3800019973,"KELLOGG CRL RSN BRAN CRNCH","RTE Cereal","Kelloggs","Raisin Bran",88803,12,"20-04-08",1,4.49,0
1600048795,"CHEX FAMILY SIZE RICE CER","RTE Cereal","Big G","Chex",314060,21,"20-07-13",1,4.99,0
1600015764,"GM BASIC 4 CRL 19.8Z","RTE Cereal","Big G","Basic 4",54502,6,"21-10-08",1,4.59,0
3800021019,"KELLOGG RB CRNCH VAN ALMD","RTE Cereal","Kelloggs","Raisin Bran",328222,6,"20-04-19",1,4.39,0
3800019908,"KLG CHOC FRST FLK 13.7Z","RTE Cereal","Kelloggs","FROSTED FLAKES",284508,18,"21-02-19",1,3.99,0
5844986004,"ENVIRO KIDZ PNT BTR PUFFS","RTE Cereal","NATURE S PATH","NATURE S PATH",144187,32,"20-04-19",1,4.29,1
1862770366,"KASHI H2H WARM CINN OAT CERAL","RTE Cereal","Kashi","Kashi",385564,21,"20-03-02",1,3.99,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",359697,6,"19-07-17",1,4.29,0
88462310165,"BEAR NKD CACAO CSHW BTR","RTE Cereal","Bear Naked","Bear Naked",313597,9,"19-01-19",1,4.79,0
3800003530,"KELLOGG CEREAL CRISPIX","RTE Cereal","Kelloggs","Crispix",169235,7,"19-08-20",1,3.99,0
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",100905,10,"19-04-06",1,4.39,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",207513,2,"20-09-03",1,1.29,0
3800021346,"KLLGG LICENSED BRANDS CEREAL DISNEY","RTE Cereal","Kelloggs","Kellogg Character Cereal",9125,9,"19-11-16",2,7.58,0
3800001611,"KELLOGG'S® SPECIAL K® CEREAL","RTE Cereal","Kelloggs","SPECIAL K",406573,4,"20-09-26",1,3.99,0
1600016361,"GM CHRIOS CRN CIN18.2Z","RTE Cereal","Big G","CHEERIOS",113261,9,"21-11-20",1,4.99,1
3800019849,"KLG APL JACKS10.1Z","RTE Cereal","Kelloggs","APPLE JACKS",299735,13,"19-09-13",1,3.99,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",357658,9,"20-03-19",1,3.79,0
3000006354,"QKR LIFE CEREAL 13OZ","RTE Cereal","Quaker","LIFE",313676,20,"20-07-31",1,3.99,0
88491212974,"PST FRTY PBLS FAMILY SIZE","RTE Cereal","Post","Pebbles",324353,25,"21-10-20",1,4.19,0
3000006531,"CAP CRNCH QKR CRL 14 OZ","RTE Cereal","Quaker","Cap'n Crunch",297270,24,"21-05-02",1,4.29,0
3000006322,"QKR LIFE CER CINN 13 OZ","RTE Cereal","Quaker","LIFE",175203,6,"20-10-19",1,2.99,0
3800000917,"SPECIAL K RED BERRIES CUP","RTE Cereal","Kelloggs","SPECIAL K",243014,1,"20-07-20",1,1.29,0
1862770339,"KSH GLN CRNCH HN ALMD FLX","RTE Cereal","Kashi","Kashi",191353,21,"19-07-10",1,3.99,0
60265217199,"WHOLE GRAIN DRK CHOC CLUSTERS","RTE Cereal","Mars","KIND",231798,20,"20-06-12",2,9.38,1
88491212601,"POST GRT GRN CRN PECAN","RTE Cereal","Post","GREAT GRAINS",1796,2,"19-07-09",1,4.29,0
88491212974,"PST FRTY PBLS FAMILY SIZE","RTE Cereal","Post","Pebbles",85237,22,"20-08-26",1,4.19,0
2190845014,"CF BRRY VAN PUFF 10.25Z","RTE Cereal","Cascadian Farm","CASCADIAN FARM",306398,22,"20-08-29",1,3.79,0
3800000917,"SPECIAL K RED BERRIES CUP","RTE Cereal","Kelloggs","SPECIAL K",45049,17,"20-08-29",1,1.29,0
3800019973,"KELLOGG CRL RSN BRAN CRNCH","RTE Cereal","Kelloggs","Raisin Bran",325174,9,"19-08-06",1,4.49,0
1600027532,"GENERAL MILLS TRIX","RTE Cereal","Big G","Trix",270259,11,"19-05-01",1,3.79,0
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",321631,23,"19-12-19",2,6.98,0
88491212965,"PST CC PEBLES FAMILY SIZE","RTE Cereal","Post","Pebbles",31157,19,"20-04-22",2,8.38,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",89989,6,"20-10-04",1,3.99,0
3000056807,"CAPTAIN CRUNCH COTTON CANDY SWEETENED","RTE Cereal","Quaker","Cap'n Crunch",172598,11,"20-03-17",1,3.19,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",215951,5,"19-11-23",1,3.99,0
3000006119,"QKR LIFE CEREAL 18 OZ","RTE Cereal","Quaker","LIFE",68981,20,"21-02-11",1,4.99,1
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",181648,25,"19-02-03",1,3.49,0
88491227311,"POST OREO OS CER 11Z","RTE Cereal","Post","Post Cookies - Oreo, NutterButter, Chips Ahoy",356468,17,"20-07-26",1,4.49,0
3800020045,"KELLOGG'S® SPECIAL K® FRUIT & YOGURT CEREAL","RTE Cereal","Kelloggs","SPECIAL K",108272,10,"19-10-19",2,7.98,0
1600048794,"GEN MILLSCHEX-RICE CEREAL","RTE Cereal","Big G","Chex",206709,25,"20-04-28",1,3.99,0
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",2344,14,"20-08-16",1,4.39,0
60265217186,"KIND CLUSTER OATS HONEY TST CC","RTE Cereal","Mars","KIND",14497,24,"21-06-16",1,4.69,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",394429,22,"21-07-14",1,3.79,0
3800019886,"KLG FROOT LOOPS 10.1Z","RTE Cereal","Kelloggs","Froot Loops",306510,13,"19-11-19",1,3.99,0
3800020036,"KELLOGG'S® SPECIAL K® CHOCOLATEY DELIGHT CEREAL","RTE Cereal","Kelloggs","SPECIAL K",118100,20,"21-04-14",2,7.98,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",347630,13,"21-01-08",1,3.99,0
3800019871,"KLG CORN POPS 10Z","RTE Cereal","Kelloggs","Corn Pops",303880,1,"19-11-29",1,4.49,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",187005,2,"21-02-10",1,3.49,0
60265217182,"KIND CLUSTER PEANUT BUTTER","RTE Cereal","Mars","KIND",194167,2,"19-06-17",1,5.19,0
3000006720,"Quaker 100% Natural Honey Granola","RTE Cereal","Quaker","NATURAL GRANOLA",23873,11,"20-10-08",1,5.99,1
3800059682,"KELLOGG FRST MNI WHT BITES","RTE Cereal","Kelloggs","Mini Wheats",310512,7,"19-02-10",1,3.99,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",370780,21,"20-02-25",1,3.79,0
3800019886,"KLG FROOT LOOPS 10.1Z","RTE Cereal","Kelloggs","Froot Loops",52579,22,"20-05-24",1,3.99,0
1600015128,"GEN MILLS COCOA PUFFS CEREAL","RTE Cereal","Big G","Cocoa Puffs",2964,40,"21-07-16",1,3.79,1
3000006354,"QKR LIFE CEREAL 13OZ","RTE Cereal","Quaker","LIFE",377149,15,"19-10-09",1,3.99,0
88491228108,"POST CHIPS AHOY CER 12Z","RTE Cereal","Post","Post Cookies - Oreo, NutterButter, Chips Ahoy",314414,1,"20-02-05",1,4.49,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",177261,9,"21-02-12",1,4.29,0
85487000406,"FDMN CH ALMND MTZLA 10Z","RTE Cereal","All Other","FOODMANS MATZOLAH",339269,10,"19-04-25",1,7.99,0
1600043268,"NATURE VALLEY OATS & HONEY GRANOLA","RTE Cereal","Big G","NATURE VALLEY",72835,12,"20-12-02",1,4.49,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",208645,1,"19-03-01",1,5.99,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",151127,19,"21-02-06",1,3.69,0
3800014363,"KELLOGG'S® SPECIAL K® CHOCOLATEY DELIGHT CEREAL","RTE Cereal","Kelloggs","SPECIAL K",249908,8,"19-08-11",1,5.49,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",124779,23,"21-10-08",1,4.19,0
1600017003,"CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",161637,11,"21-07-17",1,4.69,0
3800021734,"KELLOGG'S EGGO CEREAL HOMESTYLE","RTE Cereal","Kelloggs","Eggo",87810,11,"21-09-28",2,7.98,0
1600014983,"GMI CHEERIOS CEREAL BLUEBERRY MID","RTE Cereal","Big G","CHEERIOS",322709,10,"19-06-27",1,3.99,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",72706,23,"20-07-21",2,7.58,0
3800014369,"KELLOGG'S® SPECIAL K® VANILLA ALMOND CEREAL","RTE Cereal","Kelloggs","SPECIAL K",414173,24,"21-11-14",1,5.99,0
88491211171,"POST HONEY COMB 12.5Z","RTE Cereal","Post","Honeycomb",240447,14,"21-09-24",1,3.49,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",18675,12,"19-09-08",2,2.5,0
88491299018,"POST HBO ALMD CUP 2.25Z","RTE Cereal","Post","Honey Bunches of Oats",347168,6,"21-07-15",1,0.99,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",278496,5,"21-12-13",1,4.19,0
1600027528,"CHEERIOS CEREAL CHEERIOS","RTE Cereal","Big G","CHEERIOS",18583,12,"20-09-20",2,10.38,1
3000006567,"QKR CAP'N CRNCH CRNCHBRY","RTE Cereal","Quaker","Cap'n Crunch",83901,5,"21-05-09",1,3.49,0
1600027532,"GENERAL MILLS TRIX","RTE Cereal","Big G","Trix",379577,22,"21-10-08",1,4.19,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",60502,25,"21-07-06",1,4.19,0
1600012499,"GENERAL MILLS LUCKY CHARMS REGULAR WHOLE GRAIN OAT BOX FROSTED 14.9 OZ - 0016000124991","RTE Cereal","Big G","Lucky Charms",46559,26,"21-03-16",1,4.19,1
1862711108,"KASHI GO CEREAL COCONUT ALMOND CRUNCH","RTE Cereal","Kashi","Kashi",35586,24,"21-04-16",1,3.99,0
1600012253,"GM CINN TST CRNCH 19.3Z","RTE Cereal","Big G","TOAST CRUNCH",37785,1,"21-05-08",1,4.69,0
3800021346,"KLLGG LICENSED BRANDS CEREAL DISNEY","RTE Cereal","Kelloggs","Kellogg Character Cereal",174078,12,"19-11-10",2,7.58,0
88491201424,"POST HBO HNY RST 14.5 Z","RTE Cereal","Post","Honey Bunches of Oats",298492,7,"20-03-28",1,3.99,0
3800019987,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",373371,27,"19-08-04",1,4.19,0
88491211221,"POST HBO STRAWBERRY 13Z","RTE Cereal","Post","Honey Bunches of Oats",404540,21,"21-02-28",1,3.99,0
3800025855,"KLLGG MF OTHER BERRY CEREAL","RTE Cereal","Kelloggs","OTHER KELLOGGS",3909,16,"21-11-17",1,3.79,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",66890,8,"20-03-14",2,7.38,0
1600048769,"GEN MILLSCHEERIOS-MULTIGRN","RTE Cereal","Big G","CHEERIOS",252593,25,"20-10-08",1,4.19,1
1600027567,"KIX CEREAL","RTE Cereal","Big G","Kix",355993,7,"19-12-30",1,4.39,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",318285,11,"21-06-24",1,4.99,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",241373,14,"21-02-28",1,3.49,0
88491201427,"POST HBO W/ALMOND 18OZ","RTE Cereal","Post","Honey Bunches of Oats",352159,15,"20-07-21",1,4.69,0
85514000298,"PURLIZ NTBTR GR CHSS10Z","RTE Cereal","All Other","PURELY ELIZABETH",307626,15,"20-09-16",1,5.99,0
88462310165,"BEAR NKD CACAO CSHW BTR","RTE Cereal","Bear Naked","Bear Naked",262913,27,"21-12-19",1,4.19,0
88491212971,"POST FRUITY PEBBLE 11Z","RTE Cereal","Post","Pebbles",116850,23,"20-03-21",2,7.18,0
3000006567,"QKR CAP'N CRNCH CRNCHBRY","RTE Cereal","Quaker","Cap'n Crunch",3343,19,"20-01-17",1,4.29,1
1600010371,"GMI CHEX RICE CEREAL CINNAMON MID SIZE","RTE Cereal","Big G","Chex",194954,23,"20-02-02",1,4.29,0
73728235541,"JRDNS GRNLA WLDBRY12.5Z","RTE Cereal","All Other","All Other",31415,19,"20-09-23",1,5.69,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",64782,16,"20-09-17",1,3.49,0
88491211171,"POST HONEY COMB 12.5Z","RTE Cereal","Post","Honeycomb",212261,17,"20-10-18",1,3.49,0
3800020036,"KELLOGG'S® SPECIAL K® CHOCOLATEY DELIGHT CEREAL","RTE Cereal","Kelloggs","SPECIAL K",305752,27,"21-05-04",3,11.07,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",213329,23,"19-09-06",1,3.99,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",137228,7,"19-03-16",1,3.29,0
1600027528,"CHEERIOS CEREAL CHEERIOS","RTE Cereal","Big G","CHEERIOS",66845,15,"20-07-24",1,5.19,0
1600012683,"GM LUCKY CHARMS 19.3Z","RTE Cereal","Big G","Lucky Charms",148788,16,"19-05-01",1,4.49,0
1600027568,"GM COCOA PUFFS 16.5 OZ","RTE Cereal","Big G","Cocoa Puffs",331023,9,"19-06-28",1,3.99,0
1600016875,"CHEERIOS MULTI GRAIN CEREAL","RTE Cereal","Big G","CHEERIOS",197433,25,"21-08-02",1,5.29,0
3800019987,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",351403,34,"20-10-11",1,4.19,1
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",235166,25,"20-05-29",2,7.98,0
1600012024,"GM GOLDEN GRAHAM 16.7Z","RTE Cereal","Big G","Golden Grahams",333851,17,"19-09-05",1,4.09,0
1600048793,"GM CHOCOLATE CHEX CEREAL","RTE Cereal","Big G","Chex",66985,27,"19-09-15",1,3.99,0
3800001621,"KELLOGG'S® SPECIAL K® CEREAL","RTE Cereal","Kelloggs","SPECIAL K",299191,9,"21-07-24",1,5.99,0
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",136245,13,"19-06-27",1,3.49,0
88491200672,"MARSHMALLOW FRUITY PEBBLES","RTE Cereal","Post","Pebbles",433639,20,"21-01-10",1,3.59,0
3800020170,"KLG FRST FLK HNYNT13.7Z","RTE Cereal","Kelloggs","FROSTED FLAKES",338741,15,"19-03-28",1,3.99,0
3000006531,"CAP CRNCH QKR CRL 14 OZ","RTE Cereal","Quaker","Cap'n Crunch",297718,23,"20-08-30",1,4.29,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",375264,11,"21-11-08",1,3.69,0
60265217182,"KIND CLUSTER PEANUT BUTTER","RTE Cereal","Mars","KIND",429505,18,"20-02-16",1,4.69,0
3800021734,"KELLOGG'S EGGO CEREAL HOMESTYLE","RTE Cereal","Kelloggs","Eggo",152783,18,"20-05-15",2,7.98,0
2190874331,"CASCADIAN OATS N HNY GM CRL","RTE Cereal","Cascadian Farm","CASCADIAN FARM",50384,8,"20-08-04",1,4.19,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",322160,4,"21-03-11",1,3.69,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",330034,20,"20-10-10",4,15.16,0
1600012315,"GM HON NT CHERIOS 19.5Z","RTE Cereal","Big G","CHEERIOS",355747,21,"19-07-27",1,4.59,0
1600012683,"GM LUCKY CHARMS 19.3Z","RTE Cereal","Big G","Lucky Charms",249503,10,"20-08-30",1,4.79,0
1600012725,"GENERAL MILLS REESES PUFFS PEANUT BUTTER CORN BOX SWEETENED 20.7 OZ - 0016000127251","RTE Cereal","Big G","REESES PUFFS",268023,14,"19-05-01",1,4.49,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",29794,13,"19-01-27",1,3.29,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",235815,13,"21-03-08",1,3.69,0
5844977180,"NATURES PATH/GRANOLA LOVE DRK","RTE Cereal","NATURE S PATH","NATURE S PATH",425143,16,"19-10-19",1,4.59,0
88491210210,"POST GG BLUEBERRY MORNING","RTE Cereal","Post","GREAT GRAINS",426131,20,"21-11-15",2,8.78,0
88491200620,"POST OH'S HONEY GRAHAM","RTE Cereal","Post","HONEY GRAHAM OHS",199479,11,"20-12-28",1,2.49,0
4240027743,"MOMSBST CINN RC CRL 11Z","RTE Cereal","Moms Best","MOMS BEST",36587,12,"21-03-22",2,5.98,0
1600015762,"GEN MILLSFIBER ONE CEREAL","RTE Cereal","Big G","FIBER ONE",439118,17,"21-01-11",2,9.98,1
1600012732,"GM CHEERIOS PUMPSP10.8Z","RTE Cereal","Big G","CHEERIOS",69184,20,"19-09-22",2,5,0
3800019851,"KLG APL JACKS 14.7Z","RTE Cereal","Kelloggs","APPLE JACKS",40574,18,"20-12-29",2,9.18,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",318209,5,"21-01-30",1,4.99,0
88491200672,"MARSHMALLOW FRUITY PEBBLES","RTE Cereal","Post","Pebbles",146054,11,"21-06-01",1,2.99,0
1600015104,"GM CHEERIOS OAT CRCH HNY","RTE Cereal","Big G","CHEERIOS",316090,25,"19-12-06",1,3.99,0
3000006567,"QKR CAP'N CRNCH CRNCHBRY","RTE Cereal","Quaker","Cap'n Crunch",66385,16,"20-03-29",1,3.59,0
3800024297,"KLG SPEC K BLUBRY 11.6Z","RTE Cereal","Kelloggs","SPECIAL K",199898,10,"21-05-16",2,7.38,0
1600014154,"GM CN TST CRNCH CRL CP 12","RTE Cereal","Big G","TOAST CRUNCH",357265,20,"21-09-16",1,1.39,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",99791,22,"21-01-12",1,4.19,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",86455,20,"19-02-25",1,3.29,0
3800020022,"KELLOGG SMART START CEREAL","RTE Cereal","Kelloggs","Smart Start",120923,12,"19-11-26",1,4.69,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",278542,7,"19-10-26",1,3.29,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",14988,22,"20-03-13",1,3.49,0
1600012253,"GM CINN TST CRNCH 19.3Z","RTE Cereal","Big G","TOAST CRUNCH",140096,7,"20-06-23",1,4.69,0
1600017003,"CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",174169,17,"21-07-19",1,5.19,0
3000006322,"QKR LIFE CER CINN 13 OZ","RTE Cereal","Quaker","LIFE",367897,15,"19-10-20",2,7.98,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",301469,16,"21-10-08",2,7.18,0
7061720609,"BARBARASCEREAL PUFFINS ORIGINA","RTE Cereal","Barbaras","BARBARAS",135605,17,"19-03-17",1,4.49,0
1600048795,"CHEX FAMILY SIZE RICE CER","RTE Cereal","Big G","Chex",60030,19,"20-11-27",1,4.99,0
1600012682,"GM APL CIN CHER 20.1Z","RTE Cereal","Big G","CHEERIOS",171861,5,"19-07-05",1,4.79,0
60265217182,"KIND CLUSTER PEANUT BUTTER","RTE Cereal","Mars","KIND",139398,7,"21-04-25",1,5.29,0
1862776608,"KASHI GOLEAN ORIG 21Z","RTE Cereal","Kashi","Kashi",323971,2,"20-10-10",1,5.79,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",250771,27,"20-06-19",1,4.19,0
1600012024,"GM GOLDEN GRAHAM 16.7Z","RTE Cereal","Big G","Golden Grahams",249103,16,"20-03-14",1,4.19,0
1600015128,"GEN MILLS COCOA PUFFS CEREAL","RTE Cereal","Big G","Cocoa Puffs",135322,25,"19-06-09",2,7.58,0
1600027563,"GEN MILLTOTAL-WHOLE GRAIN","RTE Cereal","Big G","Total",204288,27,"20-12-05",1,4.79,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",436680,26,"21-04-12",2,7.38,1
3000006441,"QUAKER BRWN SUG OATMEAL SQUAR","RTE Cereal","Quaker","OATMEAL SQUARES",312136,15,"19-11-22",1,4.99,0
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",215546,10,"20-11-20",2,8.78,0
65585200026,"AURORA VANILLA CR GRANOLA","RTE Cereal","All Other","AURORA NATURAL",361777,18,"19-10-17",1,4.49,0
3800021740,"KLLGGS CEREAL BLUEBERRY EGGO","RTE Cereal","Kelloggs","Eggo",61272,25,"20-10-30",1,3.99,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",418981,2,"21-06-02",1,4.29,0
88491228108,"POST CHIPS AHOY CER 12Z","RTE Cereal","Post","Post Cookies - Oreo, NutterButter, Chips Ahoy",282539,2,"19-01-19",1,3.99,0
3800014371,"KELLOGG'S® SPECIAL K® RED BERRIES CEREAL","RTE Cereal","Kelloggs","SPECIAL K",54525,22,"20-02-21",1,5.19,0
3800078704,"KELLOGG'S® SPECIAL K® CINNAMON PECAN CEREAL","RTE Cereal","Kelloggs","SPECIAL K",323766,11,"20-07-19",1,3.69,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",115576,10,"20-10-31",1,4.19,0
3000006720,"Quaker 100% Natural Honey Granola","RTE Cereal","Quaker","NATURAL GRANOLA",382115,19,"19-08-19",1,5.99,0
1862770357,"KASHI HEART TO HEART CRL","RTE Cereal","Kashi","Kashi",25881,15,"21-06-26",1,3.99,0
88491200681,"POST HBO ALMOND VALUE SIZE","RTE Cereal","Post","Honey Bunches of Oats",139357,7,"20-10-14",1,5.19,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",340956,14,"19-02-17",1,3.29,0
